Unnamed: 0,rank_date,title,rank,author,full_price,selling_price,category,publisher,available?
15,2021-09-28,สวย ลวง สังหาร RED SPARROW,21.0,เจสัน แมทธิวส์,450.0,315.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
16,2021-09-28,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 4 (พิมพ์ครั้งที่ 2),22.0,Huai Shang,360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
17,2021-09-28,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 5 (พิมพ์ครั้งที่ 2),23.0,Huai Shang,340.0,272.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
18,2021-09-28,ฟิฟตี้เชดส์ออฟเกรย์ Fifty Shades of Grey,25.0,อี แอล เจมส์,395.0,277.0,Books/นิยาย/นิยายโรแมนติก,Rose,Add to Cart
19,2021-09-28,ชะตารักพันภพ ,26.0,จวินจื่ออี่เจ๋อ,325.0,228.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
20,2021-09-28,ตัวร้ายอย่างข้า...จะหนีเอาตัวรอดยังไงดี เล่ม 2,27.0,โม่เซียงถงซีว,419.0,335.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
21,2021-09-28,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 4,29.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),360.0,306.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
22,2021-09-28,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 3 (พิมพ์ครั้งที่ 2),30.0,Huai Shang,360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
23,2021-09-28,อาชญากรรม (รัก) ในม่านเมฆ เล่ม 2 (พิมพ์ครั้งที่ 2),31.0,Huai Shang,360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
24,2021-09-28,หงส์น้อยไม่ใช่เซียน,33.0,สู่เค่อ (Shu Ke),365.0,310.25,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
25,2021-09-28,ปาฏิหาริย์ร้านชำของคุณนามิยะ โดย ฮิงาชิโนะ เคโงะ,34.0,ฮิงาชิโนะ เคโงะ (Keigo Higashino),295.0,250.75,Books/นิยายแปล/นิยายแปล,น้ำพุ,Add to Cart
26,2021-09-28,กุหลาบ ROSES (ฉบับปรับปรุงและเพิ่มเติม),35.0,พจนา นาควัชระ,595.0,505.75,Books/บ้านและสวน/บ้านและสวน,บ้านและสวน,Add to Cart
27,2021-09-28,ศิลปะการพูดให้เหมือนนั่งในใจคน,37.0,คิมยุนนา (Yun-na-Kim),245.0,208.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
28,2021-09-28,คนเก่งต้องเก่งคน INTROS UND EXTROS ,38.0,Silvia Lohken (ซิลเวีย เลอห์เคิน),315.0,267.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
29,2021-09-28,วิธีปั้นคนแบบโตโยต้า,39.0,OJT Solutions,240.0,204.0,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,วีเลิร์น (WeLearn),Add to Cart
30,2021-09-28,ปักรักลายบุปผา เล่ม 1-2 (ชุด 2 เล่มจบ),41.0,เย่ว์เซี่ยเตี๋ยอิ่ง (Yue Xia Die Ying),670.0,536.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
31,2021-09-28,You Are My Glory ดุจดวงดาวเกียรติยศ (พิมพ์ครั้งที่ 2),42.0,กู้ม่าน,415.0,352.75,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
32,2021-09-28,สัญญาณเตือนตาย เล่ม 2,43.0,โจวเฮ่าฮุย,375.0,281.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
33,2021-09-28,เกาหลีใต้ที่นอน,45.0,นัท ศุภวาที,345.0,293.25,Books/วรรณกรรม/เรื่องสั้น,a book อะบุ๊ก,Add to Cart
34,2021-09-28,ตัวร้ายอย่างข้า...จะหนีเอาตัวรอดยังไงดี เล่ม 3 (จบ),46.0,โม่เซียงถงซีว,409.0,327.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
35,2021-09-28,ตัวร้ายอย่างข้า...จะหนีเอาตัวรอดยังไงดี เล่ม 1,47.0,โม่เซียงถงซีว,399.0,319.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
36,2021-09-28,สัญญาณเตือนตาย เล่ม 3,49.0,โจวเฮ่าฮุย,365.0,274.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
37,2021-09-28,โปรดโอบกอดมนุษย์ลูก,50.0,วีรพร นิติประภา,240.0,204.0,Books/แม่และเด็ก/คู่มือดูแลครรภ์ การเลี้ยงดูเด็ก,SandClock Books,Add to Cart
38,2021-09-28,กฎ 3 ข้อของการผลิตโชคด้วยตัวคุณเอง,51.0,"Jonas Koffler,Neil Patel,Patrick Vlaskov",275.0,233.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
39,2021-09-28,ข้าเป็นสัตว์เลี้ยงของศาลต้าหลี่ เล่ม 5,53.0,โม่ซั่งเหรินหรูอวี้,499.0,424.15,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
40,2021-09-28,(รัก) ยิ้มของเธอ เล่ม 2,54.0,ชิงเหม่ย,335.0,268.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
41,2021-09-28,(รัก) ยิ้มของเธอ เล่ม 1,55.0,ชิงเหม่ย,335.0,268.0,Books/นิยายแปล/นิยายจีนแปล,อรุณ,Add to Cart
42,2021-09-28,เกมลวงโลก,57.0,โอะคะจิมะ ฟุตะริ,295.0,148.0,Books/นิยายแปล/นิยายแปล,แพรวสำนักพิมพ์,Add to Cart
43,2021-09-28,ทำงานยังไงไม่ให้เหนื่อยคนเดียว,58.0,Kim Seong Ho (คิมซองโฮ),245.0,208.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
44,2021-09-28,โฟร์ (FOUR : A Divergent Collection),59.0,เวอโรนิก้า รอธ,165.0,83.0,Books/นิยาย/นิยายแฟนตาซี,Spell,Add to Cart
45,2021-09-28,TINY HABITS เปลี่ยนน้อยนิดเพื่อพิชิตทุกเป้าหมาย,61.0,ดร.บีเจ ฟ็อกก์,395.0,335.75,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,อมรินทร์ How to,Add to Cart
46,2021-09-28,ฮัสกี้หน้าโง่กับอาจารย์เหมียวขาวของเขา เล่ม 2,62.0,โร่วเปาปู้ชือโร่ว (rou bao bu chi rou),385.0,327.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
47,2021-09-28,นักรบพเนจรสุดขอบฟ้า เล่ม 2 (เล่มจบ),63.0,Priest (พีต้า),360.0,288.0,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,SENSE BOOK (เซ้นส์),Add to Cart
48,2021-09-28,อย่าเป็นคนเก่งที่คุยไม่เป็น,65.0,ยาซุดะ ทาดาชิ,220.0,187.0,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,วีเลิร์น (WeLearn),Add to Cart
49,2021-09-28,เรื่องลวงแห่งวูล์ฟฮอลโลว์ Wolf Hollow ,66.0,ลอเรน โวล์ก,245.0,123.0,Books/วรรณกรรม/วรรณกรรมเยาวชน,แพรวเยาวชน,Add to Cart
50,2021-09-28,ห่างแค่ไหนถึงใกล้กันกำลังดี,67.0,Dancing Snail,295.0,250.75,Books/วรรณกรรม/เรื่องสั้น,Springbooks,Add to Cart
51,2021-09-28,ฝ่ากฎรักต่างโลก เล่ม 1,69.0,เจียวถังตงกวา,435.0,369.75,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
52,2021-09-28,ฝ่ากฎรักต่างโลก เล่ม 2,70.0,เจียวถังตงกวา,425.0,361.25,Books/หนังสือวาย ยูริ/นิยายวาย นิยายยูริ,Rose,Add to Cart
53,2021-09-28,สามีข้ากลายเป็นท่านอาเสียแล้ว เล่ม 2,71.0,ฉางโกวลั่วเยวี่ย,399.0,339.15,Books/นิยายแปล/นิยายจีนแปล,แจ่มใส,Add to Cart
54,2021-09-28,EGO IS THE ENEMY ตัวคุณคือศัตรู,73.0,Ryan Holiday,285.0,242.25,Books/จิตวิทยา การพัฒนาตัวเอง/การพัฒนาตัวเอง how to,วีเลิร์น (WeLearn),Add to Cart
55,2021-09-28,ภาวะสมองบอด (พร้อมวิธีรักษา) CREATIVE BLINDNESS,74.0,Dave Trott,280.0,238.0,Books/บริหาร ธุรกิจ/การบริหารธุรกิจ,วีเลิร์น (WeLearn),Add to Cart
